gene_id,gene_name,chromosome,is_X,is_Y,CO_Mega,TE_mean
BRD4,BRD4,19,0,0,-3.059128194869011,-3.00341485047957
AKAP8,AKAP8,19,0,0,-1.7386926184448583,-2.31484087670306
AKAP8L,AKAP8L,19,0,0,-1.660219706626652,-2.26882250297497
WIZ,WIZ,19,0,0,-3.215562386950422,-3.7787244071365
RASAL3,RASAL3,19,0,0,-2.711045777492277,-3.33432346256629
PGLYRP2,PGLYRP2,19,0,0,-1.8564476639880194,-0.427195914097559
CYP4F22,CYP4F22,19,0,0,-1.1734009409366681,-0.252579194743569
CYP4F8,CYP4F8,19,0,0,-1.4453920060931083,
CYP4F3,CYP4F3,19,0,0,-1.3928169056253985,-0.797679316300273
CYP4F12,CYP4F12,19,0,0,-1.4383292787444226,-0.278518029262601
OR10H2,OR10H2,19,0,0,-0.9304211209917579,
OR10H3,OR10H3,19,0,0,0.35837551207656304,
OR10H5,OR10H5,19,0,0,-0.9787384570936073,
OR10H1,OR10H1,19,0,0,-0.9929440012319137,
CYP4F2,CYP4F2,19,0,0,-1.6485118564833652,-0.365776521589984
CYP4F11,CYP4F11,19,0,0,-1.1582543808872252,-0.569969921348141
OR10H4,OR10H4,19,0,0,-0.012775319722670986,
TPM4,TPM4,19,0,0,-1.134194226750573,-1.75136010409181
RAB8A,RAB8A,19,0,0,-0.39843463384938715,-0.0062900602480264
HSH2D,HSH2D,19,0,0,-2.8762177106152773,-2.64217760914426
CIB3,CIB3,19,0,0,-0.7760644346631889,
FAM32A,FAM32A,19,0,0,-1.5546058397097706,-1.3772012686198
AP1M1,AP1M1,19,0,0,-1.8580282118757854,-0.93430850602277
KLF2,KLF2,19,0,0,-2.507745575673896,-2.21890434931394
EPS15L1,EPS15L1,19,0,0,-1.9611831362362242,-1.55579620133643
CALR3,CALR3,19,0,0,0.18534595103883333,
C19orf44,C19orf44,19,0,0,-1.8384490241219371,-2.52160766603013
CHERP,CHERP,19,0,0,-3.182592268972634,-1.84925040343768
SLC35E1,SLC35E1,19,0,0,-1.6018831338796353,-2.36388280875158
MED26,MED26,19,0,0,-3.6296789596649415,-2.55568683391282
SMIM7,SMIM7,19,0,0,-0.42761190174782193,0.260334493333969
TMEM38A,TMEM38A,19,0,0,-1.571175865270968,-2.10275869075856
NWD1,NWD1,19,0,0,-1.9436002497684246,
SIN3B,SIN3B,19,0,0,-2.4163576407643728,-2.99490604410605
F2RL3,F2RL3,19,0,0,-2.3414407968732576,
CPAMD8,CPAMD8,19,0,0,-2.0748693719190907,
HAUS8,HAUS8,19,0,0,-1.847877593555225,-1.69859735587961
MYO9B,MYO9B,19,0,0,-2.5764854825128563,-4.08975279792925
USE1,USE1,19,0,0,-1.6734697938712362,-1.64820199909901
OCEL1,OCEL1,19,0,0,-3.055275757087534,-2.10571017322348
NR2F6,NR2F6,19,0,0,-2.3309546598860784,
USHBP1,USHBP1,19,0,0,-3.1671436247608202,-2.44452369746173
BABAM1,BABAM1,19,0,0,-2.043255356671903,-2.99670726995399
ANKLE1,ANKLE1,19,0,0,-2.7164107687088244,
ABHD8,ABHD8,19,0,0,-2.2907968860216528,-3.27537466899361
MRPL34,MRPL34,19,0,0,-2.573001419632398,-0.186816924314574
DDA1,DDA1,19,0,0,-1.8123220809630638,-0.925051116868119
ANO8,ANO8,19,0,0,-2.8987280691315256,-3.28650519340914
GTPBP3,GTPBP3,19,0,0,-3.0532121887854213,-2.89886555558314
PLVAP,PLVAP,19,0,0,-2.0944832180960233,-1.23353894296016
CCDC194,CCDC194,19,0,0,-3.369329586934631,
BST2,BST2,19,0,0,-1.2484888437306942,-0.390002208250682
MVB12A,MVB12A,19,0,0,-2.0523614009130835,-1.13752646465519
TMEM221,TMEM221,19,0,0,-2.3942987380409253,
NXNL1,NXNL1,19,0,0,-2.333174899764323,
SLC27A1,SLC27A1,19,0,0,-1.7600595023565546,-2.14656298211105
PGLS,PGLS,19,0,0,-2.1534330708837874,-1.59232654297274
NIBAN3,NIBAN3,19,0,0,-2.726576186181914,
COLGALT1,COLGALT1,19,0,0,-1.8462715191348416,-2.08040030020409
UNC13A,UNC13A,19,0,0,-1.8607862815254546,
MAP1S,MAP1S,19,0,0,-3.385010001137717,-2.16936181088162
FCHO1,FCHO1,19,0,0,-2.67129487067222,-3.30839097071559
B3GNT3,B3GNT3,19,0,0,-1.8681194317040646,-0.854791418402498
INSL3,INSL3,19,0,0,-2.478738670564695,
JAK3,JAK3,19,0,0,-2.4148942018203385,-3.60231840603044
RPL18A,RPL18A,19,0,0,-1.451193153263672,-3.01233534635979
SLC5A5,SLC5A5,19,0,0,-1.2230307623632068,
CCDC124,CCDC124,19,0,0,-2.8472681007376384,-1.9640460788507
KCNN1,KCNN1,19,0,0,-2.437519487682959,
ARRDC2,ARRDC2,19,0,0,-2.6676142264344023,-2.05662085007314
IL12RB1,IL12RB1,19,0,0,-2.082254354087917,
MAST3,MAST3,19,0,0,-3.11295702444815,-3.21107657460975
PIK3R2,PIK3R2,19,0,0,-2.625928918726709,-4.61903792225039
IFI30,IFI30,19,0,0,-1.015096721216354,-0.0655979282695667
MPV17L2,MPV17L2,19,0,0,-1.0268255234054458,-1.24530669981178
RAB3A,RAB3A,19,0,0,-1.226993472567381,-1.6357334841236
PDE4C,PDE4C,19,0,0,-2.695377386584372,
CIST1,CIST1,19,0,0,-3.0524089159754233,
IQCN,IQCN,19,0,0,-2.2468299779174163,
JUND,JUND,19,0,0,-3.0308131604092736,-3.92337072521549
LSM4,LSM4,19,0,0,-1.9364290219175242,-1.60499570338103
PGPEP1,PGPEP1,19,0,0,-1.7079109215946637,-1.27142105285142
GDF15,GDF15,19,0,0,-2.966811286776311,-1.6008621512458
LRRC25,LRRC25,19,0,0,-2.5620374679996356,-1.4971441344242
SSBP4,SSBP4,19,0,0,-2.6838630429889037,-4.40458526082144
ISYNA1,ISYNA1,19,0,0,-2.022946275244891,-1.7941243630168
ELL,ELL,19,0,0,-3.248139849282051,-2.25738152056139
FKBP8,FKBP8,19,0,0,-2.725636556582108,-2.86373302103443
KXD1,KXD1,19,0,0,-3.011462248267062,-2.90610807479953
UBA52,UBA52,19,0,0,-0.8048025074700167,-0.61192091136944
REX1BD,REX1BD,19,0,0,-2.618345866841782,-1.76023859133351
CRLF1,CRLF1,19,0,0,-2.7895559606001985,
TMEM59L,TMEM59L,19,0,0,-2.3083452742161423,
KLHL26,KLHL26,19,0,0,-2.535396645597322,-1.97890978729669
CRTC1,CRTC1,19,0,0,-3.354003366100015,-2.00120211508664
COMP,COMP,19,0,0,-2.305437113067903,
UPF1,UPF1,19,0,0,-2.0782869123545886,-1.43010143930406
GDF1,GDF1,19,0,0,-2.8195733835034424,
CERS1,CERS1,19,0,0,-1.1581634921254018,
COPE,COPE,19,0,0,-2.345273688264868,-1.52077931559636
DDX49,DDX49,19,0,0,-2.2682171433087106,-2.22688278352682
HOMER3,HOMER3,19,0,0,-2.835161231244774,-3.34835490942538
SUGP2,SUGP2,19,0,0,-1.161181373982643,-2.46282037934559
ARMC6,ARMC6,19,0,0,-1.9178887359243593,-1.70786476507825
SLC25A42,SLC25A42,19,0,0,-1.5834926333460686,-1.26043248858615
TMEM161A,TMEM161A,19,0,0,-1.7095475021389177,-0.724982133757345
MEF2B,MEF2B,19,0,0,-3.5808002016662552,
BORCS8,BORCS8,19,0,0,-3.3006722847114993,
RFXANK,RFXANK,19,0,0,-2.4741243836062754,-2.21484975197019
NR2C2AP,NR2C2AP,19,0,0,-1.6833318595066622,-0.616113460012682
NCAN,NCAN,19,0,0,-2.4861699565186797,
HAPLN4,HAPLN4,19,0,0,-1.6585332136987052,
TM6SF2,TM6SF2,19,0,0,-0.23524434671858785,-0.583404325219972
SUGP1,SUGP1,19,0,0,-1.9603578424926802,-1.44660724169017
MAU2,MAU2,19,0,0,-1.761982890805518,-1.73005247031692
GATAD2A,GATAD2A,19,0,0,-2.90922881724798,-3.57329361754051
TSSK6,TSSK6,19,0,0,-1.9438875177386006,
NDUFA13,NDUFA13,19,0,0,-1.7613002169871077,
YJEFN3,YJEFN3,19,0,0,-2.424431918884137,
CILP2,CILP2,19,0,0,-2.689125121144018,
PBX4,PBX4,19,0,0,-2.3604699770235893,
LPAR2,LPAR2,19,0,0,-1.206908499992947,-4.56514067287147
GMIP,GMIP,19,0,0,-3.0811460208860346,-3.27964404100425
ATP13A1,ATP13A1,19,0,0,-2.115000511242945,-1.79366537901869
ZNF101,ZNF101,19,0,0,-0.7134688453286095,-1.36600349982051
ZNF14,ZNF14,19,0,0,-0.23512465910139113,
ZNF506,ZNF506,19,0,0,0.6960627394936161,1.6661984684547
ZNF253,ZNF253,19,0,0,0.2328387647631054,0.602817284253124
ZNF93,ZNF93,19,0,0,0.26833263493237425,
ZNF682,ZNF682,19,0,0,0.18105456452116364,-0.235223845280362
ZNF90,ZNF90,19,0,0,0.13495399544364162,
ZNF486,ZNF486,19,0,0,0.20110906952385754,
ZNF737,ZNF737,19,0,0,0.1250818869465551,
ZNF626,ZNF626,19,0,0,0.22186533225629468,
ZNF66,ZNF66,19,0,0,0.16871950720552498,
ZNF85,ZNF85,19,0,0,0.5541068682111749,
ZNF430,ZNF430,19,0,0,0.6079682794612662,
ZNF714,ZNF714,19,0,0,0.3353866874396907,
ZNF431,ZNF431,19,0,0,0.5223410754965734,
ZNF708,ZNF708,19,0,0,0.596772645974033,-0.560249631415457
ZNF738,ZNF738,19,0,0,0.7702284922556295,-0.313514993686376
ZNF493,ZNF493,19,0,0,0.4031968084635533,-2.47244145351804
ZNF429,ZNF429,19,0,0,0.2814948514183726,1.18797900047101
ZNF100,ZNF100,19,0,0,0.03015626389370496,1.33302551702146
ZNF43,ZNF43,19,0,0,0.5612902797055028,
ZNF208,ZNF208,19,0,0,0.6001121718974058,
ZNF257,ZNF257,19,0,0,0.2528355997278755,
ZNF676,ZNF676,19,0,0,0.09481995721711023,
ZNF729,ZNF729,19,0,0,0.6247043110910457,
ZNF98,ZNF98,19,0,0,0.4004975445194603,
ZNF492,ZNF492,19,0,0,0.40590411205115906,
ZNF99,ZNF99,19,0,0,0.8320924913190186,
ZNF723,ZNF723,19,0,0,0.5223560174498001,
ZNF728,ZNF728,19,0,0,0.2930431871680188,
ZNF730,ZNF730,19,0,0,0.4836644223524864,
ZNF724,ZNF724,19,0,0,0.28438268928104904,
ZNF91,ZNF91,19,0,0,0.18868796911910657,-1.31410626517381
ZNF675,ZNF675,19,0,0,0.5133957646395046,
ZNF681,ZNF681,19,0,0,0.2301365851698911,
RPSA2,RPSA2,19,0,0,0.15885079077464148,
ZNF726,ZNF726,19,0,0,0.23340069177742429,-0.898449251392209
ZNF254,ZNF254,19,0,0,0.5254208377238268,-1.09884086641967
UQCRFS1,UQCRFS1,19,0,0,-0.44029178240319844,2.958102010188
VSTM2B,VSTM2B,19,0,0,-2.617115828871615,
POP4,POP4,19,0,0,-1.0638806507606269,0.0717229511293548
PLEKHF1,PLEKHF1,19,0,0,-3.261949152606105,-1.95635091974329
C19orf12,C19orf12,19,0,0,-1.5624516934737347,-1.32541560890397
CCNE1,CCNE1,19,0,0,-0.22683626554133518,
URI1,URI1,19,0,0,-0.07128124410945524,-2.31868950625178
ZNF536,ZNF536,19,0,0,-2.534172701729574,
TSHZ3,TSHZ3,19,0,0,-2.4591999841399304,-3.58648301016969
ZNF507,ZNF507,19,0,0,-0.6659348136494732,-0.300083068225387
DPY19L3,DPY19L3,19,0,0,0.7907414684799026,
PDCD5,PDCD5,19,0,0,-0.3137936715852092,-1.11012919186841
ANKRD27,ANKRD27,19,0,0,-1.2287103665524377,-2.96670662114883
RGS9BP,RGS9BP,19,0,0,-2.3041640135770614,
NUDT19,NUDT19,19,0,0,-1.6786514834133435,-1.19605710553977
TDRD12,TDRD12,19,0,0,0.06925416514817861,
SLC7A9,SLC7A9,19,0,0,-0.4602052770515339,-0.178066931436732
CEP89,CEP89,19,0,0,-1.1488324153336382,-1.55638481564706
FAAP24,FAAP24,19,0,0,-0.5952583536153249,
RHPN2,RHPN2,19,0,0,-1.4060019060742643,-1.05872503391942
GPATCH1,GPATCH1,19,0,0,-1.0400471230357944,-1.63606404752399
WDR88,WDR88,19,0,0,-1.3010827123282738,
LRP3,LRP3,19,0,0,-3.1585512302574283,-6.06494336824383
SLC7A10,SLC7A10,19,0,0,-1.8541126959520007,
CEBPA,CEBPA,19,0,0,-3.577351867175972,-3.12048934522787
CEBPG,CEBPG,19,0,0,-1.5475024611360144,0.100162107642405
PEPD,PEPD,19,0,0,-1.5943711178149194,-0.331825820188452
CHST8,CHST8,19,0,0,-2.392393358723881,
KCTD15,KCTD15,19,0,0,-2.6153869203474915,-3.99129980719475
LSM14A,LSM14A,19,0,0,-0.5830325160271208,-1.19489212273074
GARRE1,GARRE1,19,0,0,-1.5317544464539417,-2.71859815402413
GPI,GPI,19,0,0,-1.2334363643493784,-0.649392574053975
PDCD2L,PDCD2L,19,0,0,-0.8164713232241549,-0.966454755061358
UBA2,UBA2,19,0,0,0.41521861604556953,-0.111844045109485
WTIP,WTIP,19,0,0,-2.9774716026400743,-4.64011607640458
SCGB2B2,SCGB2B2,19,0,0,-0.13797459973299375,
ZNF302,ZNF302,19,0,0,0.0683860413513262,0.350413519789828
ZNF181,ZNF181,19,0,0,0.027498276554618784,0.659183765096372
ZNF599,ZNF599,19,0,0,-0.7673182511744088,-2.58038327883551
ZNF30,ZNF30,19,0,0,-0.5040349499080587,-0.71695375787184
ZNF792,ZNF792,19,0,0,-1.9385099673918287,-2.03305222310035
GRAMD1A,GRAMD1A,19,0,0,-3.1183791315994416,-2.99214205514933
SCN1B,SCN1B,19,0,0,-0.9807182509697707,-2.76937914633853
HPN,HPN,19,0,0,-2.276930766420671,-2.67746402824165
FXYD3,FXYD3,19,0,0,-1.2499191985489553,
LGI4,LGI4,19,0,0,-2.5044158314385463,-4.37824648976036
FXYD1,FXYD1,19,0,0,-1.7381704718261002,-1.13739100565848
FXYD7,FXYD7,19,0,0,-1.2813966772859064,
FXYD5,FXYD5,19,0,0,-2.0382156312003925,-0.923737245242564
FAM187B,FAM187B,19,0,0,-1.812249073681679,
LSR,LSR,19,0,0,-2.987645007913228,-1.6221600795208
USF2,USF2,19,0,0,-2.1396169171597688,-4.29501337317931
HAMP,HAMP,19,0,0,-2.3335923206350433,-0.0951984587203147
MAG,MAG,19,0,0,-2.7342317484305756,
CD22,CD22,19,0,0,-1.616119167730762,-2.45930014485253
FFAR1,FFAR1,19,0,0,-2.0324989073492574,
FFAR3,FFAR3,19,0,0,-1.8280718620592804,
GPR42,GPR42,19,0,0,-1.7872686694335247,
FFAR2,FFAR2,19,0,0,-1.4638890026240787,-1.54894706393731
KRTDAP,KRTDAP,19,0,0,-1.0026436992323742,
DMKN,DMKN,19,0,0,-2.121675551721667,-1.15731939141276
SBSN,SBSN,19,0,0,-2.5835868057958216,
GAPDHS,GAPDHS,19,0,0,-1.1250525932375162,
TMEM147,TMEM147,19,0,0,0.32095214268853134,0.207425629016582
ATP4A,ATP4A,19,0,0,-1.364458690592965,
PMIS2,PMIS2,19,0,0,-0.31029266131523414,
HAUS5,HAUS5,19,0,0,-3.1713838948365076,-2.45441340335904
RBM42,RBM42,19,0,0,-1.8516869075177365,-1.59492619103548
ETV2,ETV2,19,0,0,-2.255545053178519,-2.28215569135529
COX6B1,COX6B1,19,0,0,-0.6382707342529148,0.68941697400507
UPK1A,UPK1A,19,0,0,-0.3864507641503696,
ZBTB32,ZBTB32,19,0,0,-2.9144189676831793,
KMT2B,KMT2B,19,0,0,-2.7529300865022535,-4.25436083988205
IGFLR1,IGFLR1,19,0,0,-2.3592557042515985,-2.5477186631848
U2AF1L4,U2AF1L4,19,0,0,-2.061274982791934,
PSENEN,PSENEN,19,0,0,-0.5050891323926994,1.0205503891231
LIN37,LIN37,19,0,0,-2.474331121563063,-0.932895434632125
HSPB6,HSPB6,19,0,0,-2.552451933081368,-1.75004104749529
PROSER3,PROSER3,19,0,0,-3.2422786378160726,-1.99460603086241
ARHGAP33,ARHGAP33,19,0,0,-3.4691545704566735,
PRODH2,PRODH2,19,0,0,-2.377280484074042,-1.6892864030514
NPHS1,NPHS1,19,0,0,-2.3219834547644016,
KIRREL2,KIRREL2,19,0,0,-2.4345848526887455,
APLP1,APLP1,19,0,0,-2.679415817677901,
NFKBID,NFKBID,19,0,0,-2.556275226905253,
HCST,HCST,19,0,0,-1.4262293607082661,-0.98576464871795
TYROBP,TYROBP,19,0,0,-2.1695124754167168,-1.00271709613957
LRFN3,LRFN3,19,0,0,-2.768012259697814,-4.40038552658358
SDHAF1,SDHAF1,19,0,0,-3.857411341530126,-2.06109536379197
SYNE4,SYNE4,19,0,0,-3.1459615079380967,-2.37194051156848
ALKBH6,ALKBH6,19,0,0,-2.444101239811289,-1.23293283933252
CLIP3,CLIP3,19,0,0,-1.7815568933895651,-1.61545993808969
THAP8,THAP8,19,0,0,-2.9992148765447695,-2.15633233569808
WDR62,WDR62,19,0,0,-2.616589587738652,
OVOL3,OVOL3,19,0,0,-2.9390983810680495,
POLR2I,POLR2I,19,0,0,-1.9567522882457773,-0.983319742471933
TBCB,TBCB,19,0,0,-1.8150983250771304,-0.727642268208859
CAPNS1,CAPNS1,19,0,0,-1.1044061112231365,0.338303696890559
COX7A1,COX7A1,19,0,0,-1.4080957410586432,-1.3170856914287
ZNF565,ZNF565,19,0,0,-1.1033119941919587,-1.15439206945527
ZNF146,ZNF146,19,0,0,-0.8684922358263041,0.858022791015808
ZFP14,ZFP14,19,0,0,-0.0656532396456786,0.837967735947375
ZFP82,ZFP82,19,0,0,0.16545223048885305,
ZNF566,ZNF566,19,0,0,-0.2470416093023715,2.2159878432508
ZNF260,ZNF260,19,0,0,-0.12242551494843923,
ZNF529,ZNF529,19,0,0,0.40912747339751654,
ZNF382,ZNF382,19,0,0,-0.1476228925901566,
ZNF461,ZNF461,19,0,0,-0.2876210682199787,-2.29390055196437
ZNF567,ZNF567,19,0,0,0.05784483638420568,0.122644165131518
ZNF850,ZNF850,19,0,0,-0.148924753355697,
ZNF790,ZNF790,19,0,0,0.09698878949885881,-0.0968667852190561
ZNF345,ZNF345,19,0,0,-0.44762764534019617,
ZNF829,ZNF829,19,0,0,0.06094755437951527,0.609399816625267
ZNF568,ZNF568,19,0,0,-0.015750824602696056,-0.839783384570103
ZNF420,ZNF420,19,0,0,-0.27227903498783235,
ZNF585A,ZNF585A,19,0,0,-0.5680436108911238,0.0549271299864309
ZNF585B,ZNF585B,19,0,0,-0.5267516337755627,-0.9513257881644
ZNF383,ZNF383,19,0,0,0.029253821272739344,1.58248913365193
ZNF875,ZNF875,19,0,0,-2.277291646303029,-1.9546368305175
ZNF527,ZNF527,19,0,0,-0.19333048807090414,-0.863781304663848
ZNF569,ZNF569,19,0,0,0.5094489799766411,-0.787075805642495
ZNF570,ZNF570,19,0,0,-0.259065541569905,0.796133778177371
ZNF793,ZNF793,19,0,0,-0.6739407972572451,
ZNF571,ZNF571,19,0,0,0.06212451224335602,1.91693680704913
ZNF540,ZNF540,19,0,0,0.373374716619999,-0.319811576669289
ZFP30,ZFP30,19,0,0,0.12672718420813034,-0.988166649920728
ZNF607,ZNF607,19,0,0,-0.2757747422129224,
ZNF573,ZNF573,19,0,0,0.3506562152434469,0.189632132572647
WDR87,WDR87,19,0,0,-0.8596989861134681,
SIPA1L3,SIPA1L3,19,0,0,-3.2575579338305527,-4.82581960366567
DPF1,DPF1,19,0,0,-2.3784690517032043,
PPP1R14A,PPP1R14A,19,0,0,-3.750938355309044,-2.28278863817331
SPINT2,SPINT2,19,0,0,-1.2187929280045005,
C19orf33,C19orf33,19,0,0,-3.1641270349957473,
YIF1B,YIF1B,19,0,0,-0.8099398136746814,-0.640487122954978
KCNK6,KCNK6,19,0,0,-2.109547164864475,-2.28728663364605
CATSPERG,CATSPERG,19,0,0,-1.1143999102443392,
PSMD8,PSMD8,19,0,0,-1.6273727874263546,-0.328110178857454
GGN,GGN,19,0,0,-2.8946765535740155,
SPRED3,SPRED3,19,0,0,-2.9161633734501766,
FAM98C,FAM98C,19,0,0,-2.336765042280984,-2.15939994319473
RASGRP4,RASGRP4,19,0,0,-2.698242689795334,-2.94158565688402
RYR1,RYR1,19,0,0,-1.8317565394530657,
MAP4K1,MAP4K1,19,0,0,-1.8854207474965126,-2.69488792660511
EIF3K,EIF3K,19,0,0,-1.0462509511628415,0.216486903891231
ACTN4,ACTN4,19,0,0,-2.315043877211753,-1.20532888661162
CAPN12,CAPN12,19,0,0,-2.2988525709952103,-5.20929533200298
LGALS7,LGALS7,19,0,0,-2.8047714277823754,
LGALS7B,LGALS7B,19,0,0,-2.893556122911539,
LGALS4,LGALS4,19,0,0,-1.1404864899167766,-0.473788038292315
ECH1,ECH1,19,0,0,-1.0294370171883145,
HNRNPL,HNRNPL,19,0,0,-1.5214980098958417,
RINL,RINL,19,0,0,-3.097363594701857,-2.98592109471554
SIRT2,SIRT2,19,0,0,-1.9809206220475843,-1.81651377850832
NFKBIB,NFKBIB,19,0,0,-2.7300156184945976,-2.16919707512212
CCER2,CCER2,19,0,0,-3.9588599094921317,
SARS2,SARS2,19,0,0,-2.3101605431082124,-1.71957009112872
MRPS12,MRPS12,19,0,0,-2.2995229076139267,-1.60662514745431
FBXO17,FBXO17,19,0,0,-2.0595354697683614,-2.65922594786261
FBXO27,FBXO27,19,0,0,-2.2115194063653956,-1.41799660349284
ACP7,ACP7,19,0,0,-1.4216493988504322,
PAK4,PAK4,19,0,0,-3.309774277880983,-3.0659598456548
NCCRP1,NCCRP1,19,0,0,-2.7894541315845753,
SYCN,SYCN,19,0,0,-2.6022433451186178,
IFNL3,IFNL3,19,0,0,-2.8058511220483133,
IFNL2,IFNL2,19,0,0,-2.7131028077788866,
IFNL1,IFNL1,19,0,0,-2.7812303325997156,
LRFN1,LRFN1,19,0,0,-2.522823030227979,-4.95551843800932
GMFG,GMFG,19,0,0,-0.7584733613971739,-0.737650116492275
SAMD4B,SAMD4B,19,0,0,-2.85525866246088,-3.67584480150452
PAF1,PAF1,19,0,0,-2.02948303738418,-1.20886465142264
MED29,MED29,19,0,0,-1.8285328371800738,-0.581872246654783
ZFP36,ZFP36,19,0,0,-3.3759083292400636,-2.28795074958843
PLEKHG2,PLEKHG2,19,0,0,-2.862903395074655,-3.7642913770078
RPS16,RPS16,19,0,0,-0.27995565516704524,-2.09298413067525
SUPT5H,SUPT5H,19,0,0,-2.03417785992602,-2.34805111863238
TIMM50,TIMM50,19,0,0,-1.2603775982045704,-0.873397858174391
DLL3,DLL3,19,0,0,-2.4661927479567485,
SELENOV,SELENOV,19,0,0,-2.5219471640488944,
EID2B,EID2B,19,0,0,-1.9100644824876785,-0.959624683833816
EID2,EID2,19,0,0,-1.493663888978661,-0.426095864631876
LGALS13,LGALS13,19,0,0,0.08122990497104077,
LGALS16,LGALS16,19,0,0,0.18148542090346886,
LGALS14,LGALS14,19,0,0,0.4920801018621024,
CLC,CLC,19,0,0,0.13716573158714418,-0.169419862736316
LEUTX,LEUTX,19,0,0,-0.4468969705831487,
DYRK1B,DYRK1B,19,0,0,-2.615535179191397,-3.38829697766428
FBL,FBL,19,0,0,-0.841647839113298,-1.02590077532637
PSMC4,PSMC4,19,0,0,-1.1463730198851287,-0.209829815790076
ZNF546,ZNF546,19,0,0,-0.129719138254476,-1.59855147829181
ZNF780B,ZNF780B,19,0,0,-0.0777277929602409,
ZNF780A,ZNF780A,19,0,0,-0.08103445056836556,
MAP3K10,MAP3K10,19,0,0,-3.296002396204461,-6.77352911503776
TTC9B,TTC9B,19,0,0,-2.753906989466085,
CCNP,CCNP,19,0,0,-2.0135333321860642,-1.29077337543064
AKT2,AKT2,19,0,0,-1.6359831881970255,-2.54622826495631
C19orf47,C19orf47,19,0,0,-2.111804194238239,
PLD3,PLD3,19,0,0,-1.7861329916977677,-1.03047743648396
HIPK4,HIPK4,19,0,0,-2.5885483048300593,
PRX,PRX,19,0,0,-2.4233847023959676,
SERTAD1,SERTAD1,19,0,0,-2.857862804737101,-1.99598619555558
SERTAD3,SERTAD3,19,0,0,-2.4625133546017874,-1.31011433482919
BLVRB,BLVRB,19,0,0,-1.6020213621347565,-0.529947821921355
SPTBN4,SPTBN4,19,0,0,-2.583278548814583,
SHKBP1,SHKBP1,19,0,0,-2.4654801306999534,-2.32758721015868
LTBP4,LTBP4,19,0,0,-2.605165011677583,-2.55880643730878
NUMBL,NUMBL,19,0,0,-2.8943760450168163,
COQ8B,COQ8B,19,0,0,-2.354623556763883,
ITPKC,ITPKC,19,0,0,-2.4254139563526955,-2.86990399189378
ACTMAP,ACTMAP,19,0,0,-2.812222262299114,-2.42140987390151
SNRPA,SNRPA,19,0,0,-1.1139978184418915,-0.688460751064845
MIA,MIA,19,0,0,-0.48812471219158304,
RAB4B,RAB4B,19,0,0,-1.7352310069450105,
EGLN2,EGLN2,19,0,0,-2.6809603186878217,-4.45634100091764
CYP2A6,CYP2A6,19,0,0,-1.2928528125413585,0.412815356616653
CYP2A7,CYP2A7,19,0,0,-1.5528190306280152,-0.140891707782115
CYP2B6,CYP2B6,19,0,0,-1.175601536611934,0.0392470896482988
CYP2A13,CYP2A13,19,0,0,-1.3962864793131722,
CYP2F1,CYP2F1,19,0,0,-1.7297776779913807,
CYP2S1,CYP2S1,19,0,0,-1.6133420057076542,
AXL,AXL,19,0,0,-1.8329244911553513,-1.42491822646038
HNRNPUL1,HNRNPUL1,19,0,0,-1.6733697811587582,-2.65449258894748
CCDC97,CCDC97,19,0,0,-2.9387685582247602,-2.1824721170837
TGFB1,TGFB1,19,0,0,-2.360384277658831,-2.44542166182682
B9D2,B9D2,19,0,0,-2.4148498522972073,-1.24077717098943
TMEM91,TMEM91,19,0,0,-2.3786095484872742,-2.5353375473352
EXOSC5,EXOSC5,19,0,0,-2.0785070828108125,-0.982699941627755
BCKDHA,BCKDHA,19,0,0,-1.8846130527067952,-0.756682311658503
B3GNT8,B3GNT8,19,0,0,-2.5557846306409537,
DMAC2,DMAC2,19,0,0,-1.6486530751484079,-0.597141236973575
ERICH4,ERICH4,19,0,0,-3.3616691339487286,
CEACAM21,CEACAM21,19,0,0,-1.6406453605618,-2.00529372072006
CEACAM4,CEACAM4,19,0,0,-1.5020190680175176,
CEACAM7,CEACAM7,19,0,0,-0.5255430076712155,
CEACAM5,CEACAM5,19,0,0,-1.2292601402949295,
CEACAM6,CEACAM6,19,0,0,-0.9474126259474502,
CEACAM3,CEACAM3,19,0,0,-0.9932160834921113,-3.37829790443752
LYPD4,LYPD4,19,0,0,-0.5289447867656598,
DMRTC2,DMRTC2,19,0,0,-2.7997647431509503,
RPS19,RPS19,19,0,0,-0.9385394786262822,-3.55272294549614
CD79A,CD79A,19,0,0,-1.9890457588204509,-0.948139302613423
ARHGEF1,ARHGEF1,19,0,0,-3.026747446040659,-2.56424216613558
ERFL,ERFL,19,0,0,-2.3558959972245592,
RABAC1,RABAC1,19,0,0,-1.134625982737413,-0.835303807194069
ATP1A3,ATP1A3,19,0,0,-1.5058026804206364,
GRIK5,GRIK5,19,0,0,-2.1119252862179714,
ZNF574,ZNF574,19,0,0,-2.88695153669034,-2.03211681033553
POU2F2,POU2F2,19,0,0,-3.078742742795363,-2.93505576411447
DEDD2,DEDD2,19,0,0,-3.1586788876775795,-2.44342237213429
ZNF526,ZNF526,19,0,0,-2.8843394673517526,-2.4471496710068
GSK3A,GSK3A,19,0,0,-1.992699629599107,-2.06291808343408
ERF,ERF,19,0,0,-2.934350151917455,-2.96376370213993
CIC,CIC,19,0,0,-3.231062323442343,-3.80216857337033
PAFAH1B3,PAFAH1B3,19,0,0,-2.2850782842634167,-1.44085547541902
PRR19,PRR19,19,0,0,-3.3165996699726374,
