gene_id,gene_name,chromosome,is_Z,te_gene_id,CO_Mega,TE_mean
ENSGALG00010017699,RNF19B,23,0,ENSGALG00000050943;NONGGAG003031;INRAGALG00000009208;INRAGALG00000009209,-2.5343108666957046,
ENSGALG00010012521,HOMER1,Z,1,ENSGALG00000014813,-1.4108587587824069,-2.55915476279642
ENSGALG00010015814,PAQR9,9,0,ENSGALG00000021180,-2.3920468597962756,-3.3958444004027784
ENSGALG00010014922,MAN1A1,3,0,ENSGALG00000014878,-0.7471903247913271,-2.0527273920700884
ENSGALG00010011139,UBASH3A,1,0,ENSGALG00000016173,-1.3369017774051608,-1.6332956290550165
ENSGALG00010017656,FSD2,10,0,ENSGALG00000005996,-1.2538546336231342,
ENSGALG00010010457,AGGF1,Z,1,ENSGALG00000004311,-0.6957727826896563,-2.662554425418631
ENSGALG00010013737,AFF4,13,0,ENSGALG00000030147;INRAGALG00000101489;NONGGAG001429,-1.76988609209679,
ENSGALG00010009985,USP16,1,0,ENSGALG00000015813,-0.860638214796402,-0.5939473310361222
ENSGALG00010016043,ADAMTSL1,Z,1,ENSGALG00000020554,-1.5622273652287386,
ENSGALG00010012052,KLF10,2,0,INRAGALG00000008213;ENSGALG00000037913,-1.7190715927972962,
ENSGALG00010013383,SEPTIN14,1,0,ENSGALG00000016811,-0.8262002881827206,-0.4528688847543581
ENSGALG00010015875,DNTTIP1,20,0,ENSGALG00000051275;ENSGALG00000003575,-2.3146926163848316,
ENSGALG00010013434,CORIN,4,0,ENSGALG00000014144,-1.472950282123408,
ENSGALG00010011997,DENND5B,1,0,ENSGALG00000012944,-1.5919332581145373,-1.119720307039444
ENSGALG00010014940,VAMP4,8,0,ENSGALG00000031381,-1.6274797362912885,-2.677558106245852
ENSGALG00010013793,METTL13,8,0,ENSGALG00000003206,-2.127236650296328,-2.081357196545013
ENSGALG00010017756,EIF2B5,9,0,INRAGALG00000016796;ENSGALG00000008376,-1.1884200957159483,
ENSGALG00010010931,CYYR1,1,0,ENSGALG00000053764,-0.6476488765200674,
ENSGALG00010014442,SHISA3,4,0,ENSGALG00000045153,-2.794361307702059,
ENSGALG00010015094,LBP,20,0,,-1.7969478653618665,
ENSGALG00010017738,NDUFS5,23,0,ENSGALG00000003625,-2.6023475119845436,-0.6961624458355711
ENSGALG00010014851,FAM26D,3,0,ENSGALG00000014955,-0.7059707075698549,
ENSGALG00010015869,SLC7A2,4,0,ENSGALG00000013627;ENSGALG00000025171,0.25388929782796266,
ENSGALG00010011540,APOBEC4,8,0,ENSGALG00000053078,-1.6588442120795506,
ENSGALG00010014722,KCTD17,1,0,ENSGALG00000042419,-1.762764846791119,-1.849767619309016
ENSGALG00010009941,CACNA1E,8,0,ENSGALG00000003833,-1.9825813629408202,
ENSGALG00010017516,AAK1,22,0,ENSGALG00000041911;ENSGALG00000030046;ENSGALG00000039261,-1.4571204887015992,
ENSGALG00010010094,SLC2A9,4,0,ENSGALG00000014971,-0.23707369270382495,-1.3311239153416916
ENSGALG00010015892,UBE2U,20,0,ENSGALG00000026380,-1.8493273539745434,-0.493451059851805
ENSGALG00010015037,CYFIP2,13,0,ENSGALG00000003818,-1.3557957287929994,-0.7105875223159224
ENSGALG00010016672,DCTN4,13,0,ENSGALG00000004534,-1.605296870627139,-0.376705804177262
ENSGALG00010016657,SLC25A29,5,0,ENSGALG00000011220,-0.6755888364736572,-0.2759670240816446
ENSGALG00010010754,DNAI1,Z,1,ENSGALG00000005831,-0.8724409827415354,
ENSGALG00010013541,GJA9,23,0,ENSGALG00000028175,-1.7897581562638325,
ENSGALG00010013262,CA13,2,0,ENSGALG00000033428,-1.5324516740686858,-1.7832121866169686
ENSGALG00010011630,DELE,13,0,ENSGALG00000049111;ENSGALG00000042423,-1.6587598371486312,
ENSGALG00010013538,E2F7,1,0,ENSGALG00000031340,-1.379015825199313,
ENSGALG00010010917,TANC1,7,0,ENSGALG00000044641;ENSGALG00000012570,-0.9598726947064654,
ENSGALG00010017672,SPRED2,3,0,ENSGALG00000008778;ENSGALG00000027518,-1.2706858297760015,
ENSGALG00010017334,KDM8,14,0,ENSGALG00000006301;INRAGALG00000005030,-1.8368640496657873,
ENSGALG00010013609,PIGC,8,0,ENSGALG00000027608,-1.880311622760214,-1.4982075144750675
ENSGALG00010011622,BACH1,1,0,ENSGALG00000015828,-1.420275273367557,-1.303259903738574
ENSGALG00010011696,ZFC3H1,1,0,ENSGALG00000010177,-0.8524605743048862,-2.1336074421159688
ENSGALG00010017226,PEF1,23,0,ENSGALG00000040519,-1.4826550814421482,-0.7187679634373383
ENSGALG00010013890,SFPQ,23,0,ENSGALG00000002514;ENSGALG00000048379,-1.2145146625449703,
ENSGALG00010016015,ZDHHC3,2,0,ENSGALG00000029266,-0.9509253812923452,-1.4570544520729098
ENSGALG00010015832,RAB39B,4,0,ENSGALG00000040784,-1.5944290475869485,-2.85222501455678
ENSGALG00010011724,ARHGEF28,Z,1,,-1.3721415051965709,
ENSGALG00010011091,YARS2,1,0,ENSGALG00000012919,-1.6527029444089147,0.0661698132324931
ENSGALG00010011471,NMNAT2,8,0,ENSGALG00000004642,-2.293018424592163,
ENSGALG00010011323,GUCY2C,1,0,ENSGALG00000011838,-0.6910188321487452,-0.7970079592959827
ENSGALG00010009995,SEPTIN3,1,0,ENSGALG00000011913,-1.5658124546839767,
ENSGALG00010015114,CDC20B,Z,1,ENSGALG00000046188,-1.1757630026906194,
ENSGALG00010012113,WDR47,8,0,ENSGALG00000002129,-0.9448979183140364,-0.7281381129824641
ENSGALG00010014780,EVA1B,23,0,,-2.5542676239101936,
ENSGALG00010017154,PIGZ,9,0,ENSGALG00000026294,-0.9778274119145087,-1.4041242002884662
ENSGALG00010011318,PRPF4B,2,0,ENSGALG00000012813,-0.9197748229721846,-1.5828204844679656
ENSGALG00010013149,MCTP1,Z,1,ENSGALG00000014668,-0.6063348990841805,-0.7316049070779731
ENSGALG00010011427,TMTC3,1,0,ENSGALG00000033106,-0.09148676094681163,-0.306919755869099
ENSGALG00010017602,SLC7A14,9,0,ENSGALG00000009349,-1.2060179987497985,
ENSGALG00010014235,LRRC10,1,0,ENSGALG00000047495,-3.1794570238193525,
ENSGALG00010016387,CCDC85C,5,0,ENSGALG00000011139,-2.370243727824651,
ENSGALG00010010451,RANBP17,13,0,,-0.6816436211395785,
ENSGALG00010012391,NEURL1B,13,0,ENSGALG00000002846,-2.062111930143778,-1.3608867970854128
ENSGALG00010013194,GRAP2,1,0,ENSGALG00000012056,-1.1241346614417353,-1.4670035987032353
ENSGALG00010013032,BAIAP2L2,1,0,ENSGALG00000012285,-2.3394692689976435,-1.2614426395242415
ENSGALG00010015733,COL4A6,4,0,ENSGALG00000053028;ENSGALG00000048179,-0.244548557486701,
ENSGALG00010013370,CNKSR1,23,0,ENSGALG00000046299,-3.155159130031281,-2.8597880649888547
ENSGALG00010013233,LRRCC1,2,0,ENSGALG00000039499,-1.3308712382967132,-1.5886176677944808
ENSGALG00010014537,GKAP1,Z,1,ENSGALG00000012586,-0.9129569916376128,0.2494721796449324
ENSGALG00010016768,GALNT10,13,0,ENSGALG00000004033,-0.9956296373862965,-0.5733735702677748
ENSGALG00010013269,INPP5B,23,0,ENSGALG00000001606,-1.3012950912130545,-0.5402304516544846
ENSGALG00010016016,ZDHHC2,4,0,ALDBGALG0000004434;ENSGALG00000013655,-0.4950893834846678,
ENSGALG00010013023,SLC15A5,1,0,ENSGALG00000013097,-0.0600808663721315,
ENSGALG00010016889,FUNDC2,4,0,ENSGALG00000029585,-1.0713723177970191,-0.5433792638476314
ENSGALG00010013504,IGSF5,1,0,ENSGALG00000016132,-0.3256002792763605,-0.5506226225362454
ENSGALG00010013786,ATP13A5,9,0,ENSGALG00000048968;ENSGALG00000050919,-1.1491999549743581,
ENSGALG00010014200,DCP1B,1,0,ENSGALG00000050288,-1.1658832498866059,
ENSGALG00010009743,CCNG1,13,0,ENSGALG00000001718,-1.2858941625026183,-1.219416188487359
ENSGALG00010014218,IL31RA,Z,1,ENSGALG00000030800,0.05301590268218426,0.828342681074988
ENSGALG00010013209,KIAA1549,1,0,ALDBGALG0000000150;INRAGALG00000001001;ENSGALG00000012796,-1.5689200818211422,
ENSGALG00010016965,SLC25A33,21,0,ENSGALG00000002519,-0.22580478616101174,-0.0645369417434085
ENSGALG00010013080,ARHGEF7,1,0,ENSGALG00000031009,-1.1410888309929894,0.1176392693235935
ENSGALG00010012887,KCNJ4,1,0,ENSGALG00000012254;ENSGALG00000053778,-1.1430348148665603,
ENSGALG00010012247,TRIM23,Z,1,ENSGALG00000014765,-1.0791765411007186,-0.7022137711834381
ENSGALG00010011810,FGFR4,13,0,ENSGALG00000028543,-2.4784670857564697,-2.567157618728501
ENSGALG00010010929,FMC1,1,0,ENSGALG00000011856,-2.381975668672782,-0.6128894396843136
ENSGALG00010009726,PRR16,Z,1,ENSGALG00000045969;ENSGALG00000002183,-2.4917214171470943,
ENSGALG00010015533,PSAT1,Z,1,ENSGALG00000015180,0.09802132670363528,0.8341391008044916
ENSGALG00010016791,LRRTM1,4,0,ENSGALG00000015967,-1.92937288215091,
ENSGALG00010017038,ZNF598,14,0,ENSGALG00000005598,-1.0737715377592567,-1.2823454213360246
ENSGALG00010010381,MAST4,Z,1,ENSGALG00000014784,-1.3485119130404883,-1.1213388035166514
ENSGALG00010011466,MTMR1,4,0,ENSGALG00000009085,-0.42918374120206704,-1.0818122774362622
ENSGALG00010014400,FAM65C,20,0,ENSGALG00000008005;NONGGAG002806;INRAGALG00000008786;ENSGALG00000052083;107054828;ENSGALG00000051515;INRAGALG00000008793;ENSGALG00000051044;ENSGALG00000028569,-1.1793567913008243,
ENSGALG00010013265,PACS2,8,0,ENSGALG00000032037;ENSGALG00000033328,-1.731217329140346,
ENSGALG00010009779,PPP1R3E,11,0,,-2.4196202961713045,
ENSGALG00010016840,LRRC34,9,0,ENSGALG00000009402,-0.40510106746337626,-3.723830951926493
ENSGALG00010014329,IER5,8,0,ENSGALG00000023725,-2.945257910794331,
ENSGALG00010014014,PARP8,Z,1,ENSGALG00000014880,-0.8806490344077083,-2.392064234238199
ENSGALG00010014909,FBXL14,1,0,ENSGALG00000032159,-3.2277829773800577,-5.024647164038899
ENSGALG00010013760,RPF2,3,0,ENSGALG00000037087,0.26610499190230563,0.7759487721581189
ENSGALG00010016802,TMEM222,23,0,ENSGALG00000000955,-1.334404042516324,-0.1423302800572024
ENSGALG00010010252,WDR7,Z,1,ENSGALG00000032776,-1.0484687187189068,
ENSGALG00010013393,ADCK2,1,0,ENSGALG00000012863,-1.9508565394137594,-1.7371759371655735
ENSGALG00010014198,KDM3B,13,0,ENSGALG00000007663,-1.1680921524822918,-1.0648830350761496
ENSGALG00010016036,NKX1-1,4,0,,-2.003984729957766,
ENSGALG00010017717,LLGL1,14,0,ENSGALG00000014408,-2.9798132936754684,-2.681879043916357
ENSGALG00010013480,TBC1D8,1,0,ENSGALG00000016776,-1.375480883300559,-1.5430457366182773
ENSGALG00010013313,GAK,Z,1,ENSGALG00000015352;ENSGALG00000054498;ENSGALG00000050226,-0.6904995981551683,
ENSGALG00010010894,SPAG1,2,0,ENSGALG00000033254;ENSGALG00000049684,-0.38696253805000586,
ENSGALG00010011311,DOCK8,Z,1,ENSGALG00000048270;ENSGALG00000010156,-0.8864031800682644,
ENSGALG00010010619,LRRC52,8,0,ENSGALG00000003443;ENSGALG00000003445,-2.207780422757247,
ENSGALG00010010834,MRPS36,Z,1,ENSGALG00000014789,-0.9588444751247105,1.254917582327742
ENSGALG00010011635,PCDH12,13,0,ENSGALG00000002544,-2.8917895552621484,-3.074261550358396
ENSGALG00010015551,VWA3B,1,0,ENSGALG00000040709;ENSGALG00000053594;ENSGALG00000053188,-0.6041426902865651,
ENSGALG00010017568,CDCP1,2,0,ENSGALG00000040447,-0.8814305749814711,
ENSGALG00010014643,CLDN16,9,0,ENSGALG00000025821,-0.5131857012423132,
ENSGALG00010017688,SPDYA,3,0,ENSGALG00000017392,-0.8435890528437835,
ENSGALG00010017561,CFAP99,4,0,ENSGALG00000015685,-0.6210847275166385,
ENSGALG00010012031,GRK6,13,0,ENSGALG00000014054,-1.5864259543009986,-2.6194649014112565
ENSGALG00010013267,PNPLA3,1,0,ENSGALG00000029308,-0.7011792753297759,-0.6372394957043299
ENSGALG00010012532,FAM174A,Z,1,ENSGALG00000026203,-1.760555213275302,-1.9659724988254528
ENSGALG00010011049,ABL2,8,0,ENSGALG00000030357,-1.5811824013522808,-3.21918883795693
ENSGALG00010017659,TNRC6A,14,0,ENSGALG00000049699;ENSGALG00000006068,-1.6631776363050552,
ENSGALG00010011873,RFX3,Z,1,ALDBGALG0000006042;ENSGALG00000010179,-0.8005620278940382,
ENSGALG00010017034,ZMYM3,4,0,ENSGALG00000005533;ENSGALG00000025329,-1.8812978982217685,
ENSGALG00010010473,TRIM35,3,0,ENSGALG00000016595,-2.222864408222448,-1.366695313013869
ENSGALG00010016292,PHKA1,4,0,ENSGALG00000004801,-1.938467022048405,-2.5755834890158296
ENSGALG00010016454,ANKS3,14,0,ALDBGALG0000001733;ENSGALG00000000643,-2.053886918775938,
ENSGALG00010013409,DAB2,Z,1,ENSGALG00000003803,-1.0206244081200821,-0.1547699969440115
ENSGALG00010012414,CMYA5,Z,1,ENSGALG00000026553,-1.1860060997245445,
ENSGALG00010015570,LIMCH1,4,0,ENSGALG00000046914;ENSGALG00000014258;ENSGALG00000051022,-1.7307162865238759,
ENSGALG00010014739,TRMT2B,4,0,ENSGALG00000034383,-2.28279748136989,-2.616977971342651
ENSGALG00010012959,TBC1D32,3,0,ENSGALG00000014876,-0.33762470343645934,-0.8311475486505066
ENSGALG00010017554,FAM131A,9,0,,-3.482961197284676,
ENSGALG00010012768,EPS8,1,0,ENSGALG00000013091,-0.9885161720837126,-0.3331491626265061
ENSGALG00010014171,DLC1,4,0,ENSGALG00000013715,-1.6754140415605618,-1.1983162514637615
ENSGALG00010015153,ERCC6L,4,0,ENSGALG00000003881,-1.5567048362807427,-1.4127785599428164
ENSGALG00010014917,EIF3D,1,0,ENSGALG00000012529,-1.3420807117224185,-0.8449019721296567
ENSGALG00010012046,LOXHD1,Z,1,ENSGALG00000037829,-0.8373782148459272,
ENSGALG00010012075,PIGN,2,0,ENSGALG00000012903;INRAGALG00000007308,-0.1943525239466557,
ENSGALG00010013908,TBC1D20,20,0,ENSGALG00000006201,-1.9361255682946767,-2.4736170864951217
ENSGALG00010011976,TNFRSF11A,2,0,ENSGALG00000045642,-1.7262065396057573,-2.012998009522503
ENSGALG00010011002,RPRM,7,0,ENSGALG00000037378,-1.0669665680816867,
ENSGALG00010015129,PRRG3,4,0,ENSGALG00000046724;ENSGALG00000025534,-2.262750779795865,
ENSGALG00010015171,NHSL2,4,0,ENSGALG00000028506,-3.288639665639392,-2.8756083492995708
ENSGALG00010016912,CCDC88B,5,0,ENSGALG00000040156,-1.966010511572477,-2.545539423909656
ENSGALG00010010390,KCNK3,3,0,ENSGALG00000042705,-1.9509733587554616,
ENSGALG00010013268,PTPRR,1,0,ENSGALG00000040855,-1.028533069459595,
ENSGALG00010017715,CILP,10,0,ENSGALG00000007358,-1.1884126442998366,
ENSGALG00010010748,SF3B1,7,0,ENSGALG00000008038,-0.044763306124621205,-0.2248080760447912
ENSGALG00010016936,RCC1,23,0,ENSGALG00000054143;ENSGALG00000021931;ENSGALG00000030097;INRAGALG00000020907,-2.3454440139757335,
ENSGALG00010011006,TMEM64,2,0,,-1.7893692379631796,
ENSGALG00010012084,TMEM50B,1,0,ENSGALG00000034396,0.9522752081182483,0.6117154595199163
ENSGALG00010010893,CCL19,Z,1,ENSGALG00000046192,-2.4756434381573342,
ENSGALG00010011898,RRAGA,4,0,ENSGALG00000041226,-0.7902965941529891,-0.145195833655958
ENSGALG00010016566,CNTLN,Z,1,ENSGALG00000028298,-1.3204405485990074,
ENSGALG00010016253,EDN3,20,0,INRAGALG00000008721;ENSGALG00000040880,-1.7466450452793914,
ENSGALG00010017616,PDCD7,10,0,ENSGALG00000021027,-2.0147829112112814,-2.852303140733823
ENSGALG00010014361,SSPN,1,0,INRAGALG00000001202;INRAGALG00000001203;INRAGALG00000001204;ENSGALG00000014042,-1.2726762423472755,
ENSGALG00010016609,SOX2,9,0,,-1.0599329380902074,
ENSGALG00010011425,CCDC53,1,0,ENSGALG00000012760,-0.6280588088422532,0.4966101225687301
ENSGALG00010013047,CTPS1,23,0,ENSGALG00000042967,-1.5262083893577405,-1.5791604439680709
ENSGALG00010012454,DRC11,7,0,ENSGALG00000003980,-1.2447941353130538,
ENSGALG00010012148,SETBP1,Z,1,ENSGALG00000036775,-1.4265665481582481,-2.91341543445601
ENSGALG00010014918,PLRG1,4,0,ENSGALG00000009257,-0.20919409442813508,0.9011644658374156
ENSGALG00010010843,ZNF395,3,0,ENSGALG00000034140,-2.9423978319110247,-2.5523945436282096
ENSGALG00010016939,FAM234A,14,0,ENSGALG00000031303,-1.2839047336222196,-1.166742211857477
ENSGALG00010017612,CLDN11,9,0,ENSGALG00000009355,-2.2515825745949756,
ENSGALG00010015257,ISX,1,0,INRAGALG00000000907;ENSGALG00000012557,-1.5058281531915558,
ENSGALG00010011601,ANO4,1,0,ENSGALG00000011614,-0.08144582858573313,
ENSGALG00010012188,ADAMTS6,Z,1,ENSGALG00000014751,-0.7466832164877664,
ENSGALG00010010330,ALPK2,Z,1,ENSGALG00000054655,-1.1303273051756615,
ENSGALG00010017100,SUSD5,2,0,ENSGALG00000042289,-1.1828307343332556,
ENSGALG00010016971,RSPH4A,4,0,ENSGALG00000013281,-1.0399863850224746,
ENSGALG00010014840,NCF4,1,0,ENSGALG00000038141;INRAGALG00000000890,-0.5201965790975778,
ENSGALG00010016215,SPATA17,3,0,ENSGALG00000009616,-0.08954087166289193,
ENSGALG00010010336,FMNL2,7,0,ENSGALG00000012525;ENSGALG00000039428,-1.0345713339631626,
ENSGALG00010016580,MARS2,4,0,,-1.5667574987813935,
ENSGALG00010011922,PIK3R1,Z,1,ENSGALG00000014786;INRAGALG00000024381,-0.46057974167679727,
ENSGALG00010015507,AMMECR1,4,0,ENSGALG00000008074;ALDBGALG0000004024,-0.5758345818059244,
ENSGALG00010009731,NMI,7,0,ENSGALG00000012480,-0.2775956728349439,-0.0683565926102229
ENSGALG00010011115,TFF3,1,0,ENSGALG00000016165,-0.32439386454405106,
ENSGALG00010011487,MAN2B2,4,0,INRAGALG00000103952;ENSGALG00000015537,-0.42850372989212054,
ENSGALG00010014504,SEC63,3,0,ENSGALG00000015308,-0.29316200559888794,-0.0157323476042095
ENSGALG00010009804,XPR1,8,0,ENSGALG00000003893,-1.00629393032363,-2.9946154257410647
ENSGALG00010014131,CDC23,13,0,ENSGALG00000007610,-0.5262061355246056,-0.175741501166732
ENSGALG00010010946,SH2D4B,6,0,ENSGALG00000002370,-1.5064911637541538,
ENSGALG00010013111,RFESD,Z,1,ENSGALG00000014673,0.31282840323282846,0.3659682221345433
ENSGALG00010011463,IMP3,3,0,ENSGALG00000040238,-2.8175710011113995,
ENSGALG00010010872,FBXO43,2,0,ENSGALG00000038940,-1.3600313489952067,
ENSGALG00010014797,ZDHHC9,4,0,ENSGALG00000031551,-1.6153915564599268,-3.232357488199788
ENSGALG00010013212,CRIP2,8,0,ENSGALG00000026471,-1.1326460984296893,-0.8102433563300234
ENSGALG00010015038,PCSK5,Z,1,ENSGALG00000033256,-1.0987512136573057,-0.2298613693494792
ENSGALG00010010430,ASTN1,8,0,ENSGALG00000004472,-2.8691152574308,
ENSGALG00010017411,RAB11FIP1,22,0,ENSGALG00000003129,-1.672827423814585,-1.105104531956215
ENSGALG00010011589,RERG,1,0,,-0.7582737785723506,
ENSGALG00010016086,TDRD9,5,0,ENSGALG00000011565;ENSGALG00000048226,-0.3394550216299935,
ENSGALG00010017004,CX3CR1,2,0,ENSGALG00000038000,-0.33066995906666763,-0.2620093454053275
ENSGALG00010014806,MAP7D1,23,0,ENSGALG00000021634,-3.083323849095809,-2.527849261706097
ENSGALG00010012980,KICS2,1,0,ENSGALG00000027682,-1.2164401100499913,-0.4051516441007969
ENSGALG00010014777,APCDD1L,20,0,ENSGALG00000007543;INRAGALG00000008733,-2.3271856231450787,
ENSGALG00010015719,XRN1,9,0,ENSGALG00000002706,-0.2882024640979449,-0.0628429696852515
ENSGALG00010013486,PLPP6,8,0,,-1.8526032057724384,
ENSGALG00010016967,ERLEC1,3,0,ENSGALG00000008172,-0.9624073812032504,-0.9452835037515128
ENSGALG00010017801,SMNDC1,6,0,ENSGALG00000008561,-0.4873839137378237,-0.4386296230469002
ENSGALG00010015172,PPP4R3A,5,0,ENSGALG00000010734,-0.49138295728226977,-0.6695442086087289
ENSGALG00010013365,CEP85,23,0,ALDBGALG0000003095;ENSGALG00000042624,-2.210514051311078,
ENSGALG00010016744,AIM1L,23,0,ENSGALG00000031183,-2.6273573465671474,
ENSGALG00010016894,BTBD7,5,0,ENSGALG00000034311,-0.9186961627374939,-1.8605824273509337
ENSGALG00010012024,UBR5,2,0,INRAGALG00000023099;ENSGALG00000031282,-0.9527523933868344,
ENSGALG00010012114,TAL2,Z,1,ENSGALG00000054131,-2.21720542617374,
ENSGALG00010015932,ACOT8,20,0,ENSGALG00000006842,-1.9801718095598178,-1.7029251652936666
ENSGALG00010016932,OGT,4,0,ENSGALG00000005425,-0.41848379537517677,-2.310257821213757
ENSGALG00010012070,DNAJC28,1,0,ENSGALG00000037414,-0.8900052234798824,
ENSGALG00010017442,LCK,23,0,ENSGALG00000000466,-2.32869996153068,-3.0839560752790427
ENSGALG00010014167,SLC38A9,Z,1,ENSGALG00000014712,0.6896820184069895,0.9227942743741628
ENSGALG00010011850,SPAG16,7,0,ENSGALG00000003148,-1.160181388192712,
ENSGALG00010010987,MARCHF7,7,0,ENSGALG00000012584,-1.7365029154655571,-0.5112922206837773
ENSGALG00010016384,GNAS,20,0,ENSGALG00000030859;ENSGALG00000026575,-0.4438130676351941,
ENSGALG00010015177,TC2N,5,0,ENSGALG00000010738,-1.212693333118008,0.4309819964530911
ENSGALG00010010399,FGF18,13,0,ENSGALG00000002203,-0.9349934175783696,
ENSGALG00010013561,AGK,1,0,ENSGALG00000012870,-0.6884728922691148,-0.3479049969278902
ENSGALG00010010796,PRKCDBP,7,0,,-1.9642615067360834,
ENSGALG00010012028,TMEM140,1,0,ENSGALG00000044155,-0.6845152124842595,
ENSGALG00010016720,C7orf26,14,0,ENSGALG00000034380,-1.5302813564480036,-0.6911609244089048
ENSGALG00010014301,ARID1A,23,0,ENSGALG00000029316,-1.8746559816767858,-1.9939913161171177
ENSGALG00010010483,FGFBP1,4,0,ENSGALG00000014505,-1.7157278441337913,-0.305575977413273
ENSGALG00010017562,SLC30A10,3,0,ENSGALG00000026727,-1.1932054900925442,-0.8760503747607788
ENSGALG00010016627,SH3RF2,13,0,ENSGALG00000043904,-3.0580923737367347,
ENSGALG00010011973,TRAPPC10,1,0,ENSGALG00000022804,-0.8207496667280993,-2.184099586009609
ENSGALG00010014362,NAXD,1,0,ENSGALG00000016845,-1.1145091559366584,-0.2756525330741393
ENSGALG00010017300,TRPM7,10,0,,-0.15690628888071312,
ENSGALG00010011037,C8orf88,2,0,ENSGALG00000037992,-1.0735393363302341,
ENSGALG00010012410,CACNA1I,1,0,ENSGALG00000035051;ENSGALG00000054232,-1.7524765349936493,
ENSGALG00010011752,RNF2,8,0,ENSGALG00000037219,-1.622553083738131,-0.7488498446066064
ENSGALG00010011187,STK32B,4,0,ENSGALG00000029510,-0.9239660292961838,
ENSGALG00010011883,HCFC2,1,0,ENSGALG00000029616,-0.6119197944092143,-1.0486208092684066
ENSGALG00010013027,UHMK1,8,0,ENSGALG00000002734,-1.5094676505900142,-3.8602665282881055
ENSGALG00010010821,RGS8,8,0,ENSGALG00000026263,-1.576538900124969,-2.205179371020521
ENSGALG00010017781,CYP26C1,6,0,ENSGALG00000043213,-2.9229049884021325,
ENSGALG00010015663,AK7,5,0,ENSGALG00000011093,-0.14671832474372148,
ENSGALG00010011076,PKP2,1,0,ENSGALG00000012913,-1.14116067102215,0.4091443543741884
ENSGALG00010017721,VWA1,21,0,,-1.9175661658598275,
ENSGALG00010011246,DNAJB5,Z,1,INRAGALG00000024150;INRAGALG00000105768;ENSGALG00000001918,-1.6480198630504284,
ENSGALG00010012151,MYRFL,1,0,ENSGALG00000019352,-0.7174746246237671,
ENSGALG00010016836,HEPH,4,0,ENSGALG00000037410,-0.7027722162368737,-0.4109915342665634
ENSGALG00010015397,SRD5A3,4,0,ENSGALG00000013804,-0.5394963754583284,-0.6656725982345858
ENSGALG00010013414,LAPTM5,23,0,ENSGALG00000038636,-1.1985394620533723,0.7726258565160758
ENSGALG00010017535,LIMD1,2,0,ENSGALG00000035623,-2.298591456675743,-0.9892093922799036
ENSGALG00010016597,FRYL,4,0,ENSGALG00000014103,-0.8991113339824548,-1.3269953781580388
ENSGALG00010016472,TFDP3,1,0,ENSGALG00000016823,-0.5990831048191778,-0.2858081407264792
ENSGALG00010016699,MYOZ3,13,0,,-2.363802449104948,
ENSGALG00010017101,CSMD2,23,0,ENSGALG00000030229;INRAGALG00000009189,-1.9877015442215034,
ENSGALG00010016800,RPL14,2,0,ENSGALG00000043379,0.13068450134763576,-0.9956979488965402
ENSGALG00010013076,RTN4IP1,3,0,ENSGALG00000015343,-0.19092300562746323,0.0177078129751691
ENSGALG00010011531,,2,0,,-1.1635039290518143,
ENSGALG00010016605,WDPCP,3,0,ENSGALG00000008866,-0.8755585174795082,-0.4024995178247922
ENSGALG00010017641,GPRC5B,14,0,ENSGALG00000002028;ENSGALG00000042810,-0.1124085533728878,
ENSGALG00010011133,CDC37L1,Z,1,ENSGALG00000014448,-0.7899846604428797,0.1048329503758274
ENSGALG00010015156,CNOT6,13,0,ENSGALG00000034316,-0.5754509878001188,-0.8178287006189215
